age,job,marital,education,balance,housing,loan,day,month,duration,campaign,poutcome,deposit,pdays_contacted,housing_loan_interaction
34,unemployed,married,secondary,978,0,0,24,3,2.2,1 fois,missing,1,0,0
46,management,divorced,tertiary,-130,1,0,24,3,2.4,2 fois,missing,1,0,0
76,retired,divorced,primary,3049,0,0,24,3,2.83,3-6 fois,missing,1,0,0
46,management,married,tertiary,11385,0,0,24,3,4.48,3-6 fois,missing,1,0,0
83,retired,divorced,primary,46,0,0,25,3,1.92,1 fois,missing,1,0,0
23,student,single,secondary,4126,0,0,25,3,1.6,2 fois,missing,1,0,0
34,management,single,tertiary,212,0,0,25,3,4.63,> 6 fois,missing,1,0,0
24,student,single,secondary,1250,0,0,25,3,6.85,2 fois,missing,1,0,0
41,management,divorced,tertiary,25,1,1,26,3,1.95,2 fois,missing,1,0,1
28,admin.,single,secondary,1277,0,0,26,3,7.92,1 fois,missing,1,0,0
34,technician,married,secondary,390,1,0,27,3,1.58,2 fois,failure,1,1,0
77,retired,married,secondary,9601,0,0,27,3,8.58,1 fois,missing,1,0,0
36,management,married,secondary,565,0,0,27,3,5.0,1 fois,missing,1,0,0
58,management,married,tertiary,1384,1,0,27,3,5.7,1 fois,missing,1,0,0
46,admin.,married,secondary,-522,1,0,27,3,4.05,3-6 fois,missing,1,1,0
59,retired,married,tertiary,9676,0,0,27,3,3.9,2 fois,missing,1,0,0
19,student,single,primary,134,0,0,27,3,4.52,2 fois,missing,1,0,0
23,management,single,tertiary,2143,0,0,30,3,3.0,2 fois,missing,1,0,0
27,management,single,tertiary,831,0,0,30,3,18.02,2 fois,missing,1,0,0
73,retired,divorced,primary,2308,0,0,30,3,2.72,2 fois,missing,1,0,0
41,management,married,tertiary,1468,1,0,31,3,3.95,3-6 fois,missing,1,0,0
30,admin.,single,tertiary,311,0,0,31,3,2.63,2 fois,missing,1,0,0
26,admin.,single,secondary,274,0,0,1,4,5.85,3-6 fois,missing,1,0,0
38,blue-collar,single,tertiary,172,1,0,1,4,19.6,1 fois,missing,1,0,0
46,management,divorced,tertiary,507,1,0,1,4,19.93,1 fois,missing,1,0,0
27,technician,single,tertiary,393,0,0,1,4,2.75,2 fois,missing,1,0,0
63,self-employed,married,tertiary,-39,0,0,1,4,6.45,2 fois,missing,1,0,0
34,admin.,married,secondary,1474,0,0,2,4,12.32,2 fois,missing,1,0,0
32,admin.,single,secondary,471,0,1,2,4,4.05,3-6 fois,missing,1,0,0
33,management,single,tertiary,3161,1,0,2,4,5.22,3-6 fois,missing,1,0,0
47,blue-collar,married,secondary,1612,1,0,2,4,19.4,1 fois,missing,1,0,0
48,admin.,divorced,secondary,4099,0,0,2,4,6.62,2 fois,missing,1,0,0
58,,married,,68,0,0,2,4,4.47,1 fois,missing,1,0,0
50,management,married,tertiary,414,1,0,3,4,11.78,1 fois,failure,1,1,0
26,blue-collar,single,secondary,5005,0,1,3,4,1.95,1 fois,missing,1,0,0
39,blue-collar,married,secondary,1756,1,0,3,4,15.65,1 fois,missing,1,0,0
55,blue-collar,divorced,secondary,1613,1,0,3,4,4.93,1 fois,failure,1,1,0
41,self-employed,married,secondary,3123,1,0,3,4,20.05,2 fois,failure,1,1,0
54,entrepreneur,divorced,,4736,1,0,6,4,7.92,3-6 fois,failure,1,1,0
33,technician,single,tertiary,127,1,0,6,4,9.72,2 fois,failure,1,1,0
42,management,single,tertiary,11891,0,0,6,4,2.63,1 fois,missing,1,0,0
50,blue-collar,married,primary,4979,0,0,6,4,3.0,1 fois,missing,1,0,0
40,management,married,secondary,754,0,1,6,4,10.58,1 fois,missing,1,0,0
37,admin.,married,secondary,1207,1,0,6,4,22.55,2 fois,success,1,1,0
44,blue-collar,single,secondary,712,1,1,6,4,12.33,3-6 fois,missing,1,0,1
30,blue-collar,single,tertiary,297,0,0,7,4,7.75,3-6 fois,missing,1,0,0
26,self-employed,single,secondary,3676,0,0,7,4,2.47,1 fois,missing,1,0,0
47,unemployed,married,secondary,817,0,0,7,4,12.02,3-6 fois,missing,1,0,0
46,blue-collar,single,tertiary,283,0,0,7,4,4.98,1 fois,missing,1,0,0
25,admin.,single,secondary,82,0,1,7,4,1.73,2 fois,missing,1,0,0
56,technician,married,secondary,2847,0,0,8,4,5.45,1 fois,missing,1,0,0
36,blue-collar,single,secondary,1822,1,0,8,4,15.87,1 fois,missing,1,1,0
35,technician,single,secondary,16,1,0,8,4,15.05,1 fois,missing,1,0,0
54,unemployed,married,secondary,377,0,0,8,4,18.9,1 fois,missing,1,0,0
48,management,married,secondary,4415,1,0,8,4,17.2,3-6 fois,failure,1,1,0
32,technician,married,secondary,303,1,0,8,4,2.5,1 fois,failure,1,1,0
60,admin.,divorced,secondary,12039,0,0,8,4,3.93,1 fois,missing,1,0,0
67,retired,married,secondary,1443,0,0,8,4,4.08,1 fois,missing,1,0,0
32,management,single,tertiary,1781,0,0,8,4,5.35,1 fois,missing,1,0,0
26,admin.,married,secondary,3415,0,0,8,4,3.48,1 fois,missing,1,0,0
33,management,single,tertiary,318,1,0,8,4,19.83,1 fois,missing,1,1,0
21,student,single,primary,423,0,0,8,4,1.73,3-6 fois,missing,1,0,0
30,technician,single,secondary,2544,0,0,8,4,1.8,2 fois,missing,1,0,0
27,student,single,secondary,2614,0,0,8,4,2.38,2 fois,missing,1,0,0
30,services,single,secondary,1268,1,0,8,4,1.75,3-6 fois,missing,1,1,0
36,blue-collar,married,secondary,536,1,0,8,4,4.57,3-6 fois,missing,1,0,0
27,admin.,married,secondary,1293,1,0,8,4,27.75,3-6 fois,missing,1,0,0
29,management,single,tertiary,1377,0,0,8,4,9.13,2 fois,missing,1,0,0
38,blue-collar,single,secondary,2580,1,0,8,4,28.18,2 fois,failure,1,1,0
23,admin.,single,tertiary,314,0,1,8,4,2.37,3-6 fois,missing,1,0,0
38,technician,married,tertiary,206,0,0,8,4,5.83,2 fois,missing,1,0,0
30,technician,single,secondary,3286,1,0,9,4,12.38,1 fois,missing,1,0,0
41,services,married,secondary,803,1,0,9,4,9.87,3-6 fois,failure,1,1,0
33,technician,single,secondary,719,1,0,9,4,7.47,2 fois,failure,1,1,0
35,admin.,married,secondary,898,1,0,9,4,3.57,1 fois,missing,1,0,0
29,admin.,married,tertiary,332,0,0,9,4,2.98,1 fois,missing,1,0,0
68,retired,divorced,primary,695,0,0,9,4,3.88,1 fois,missing,1,0,0
20,student,single,secondary,1819,0,0,9,4,4.08,3-6 fois,missing,1,0,0
30,management,single,tertiary,2544,0,0,9,4,2.53,2 fois,missing,1,0,0
32,blue-collar,married,secondary,759,1,0,9,4,5.28,3-6 fois,missing,1,0,0
28,management,divorced,tertiary,229,1,0,9,4,17.37,2 fois,missing,1,1,0
45,blue-collar,married,secondary,96,1,0,13,4,5.8,3-6 fois,failure,1,1,0
29,technician,single,secondary,110,1,0,13,4,17.27,1 fois,missing,1,0,0
31,blue-collar,married,secondary,1406,1,1,13,4,18.18,2 fois,missing,1,0,1
39,services,divorced,secondary,0,1,0,13,4,16.77,2 fois,missing,1,0,0
42,blue-collar,married,primary,2103,1,0,13,4,6.4,2 fois,missing,1,0,0
35,management,single,tertiary,1599,1,1,13,4,6.78,1 fois,missing,1,0,1
34,technician,single,tertiary,925,1,0,13,4,11.82,1 fois,missing,1,0,0
26,management,single,tertiary,-3,0,0,13,4,17.03,2 fois,missing,1,0,0
29,services,divorced,secondary,84,1,0,13,4,18.35,2 fois,missing,1,0,0
44,self-employed,single,tertiary,1367,1,0,13,4,20.53,3-6 fois,missing,1,1,0
34,management,married,tertiary,703,1,0,14,4,5.7,1 fois,missing,1,0,0
33,management,married,tertiary,0,1,0,14,4,8.92,3-6 fois,failure,1,1,0
34,management,single,tertiary,2646,0,0,14,4,2.37,1 fois,missing,1,0,0
33,admin.,single,secondary,572,1,0,14,4,5.73,1 fois,failure,1,1,0
22,student,single,secondary,107,0,0,14,4,2.08,1 fois,missing,1,0,0
32,technician,married,secondary,765,1,1,14,4,14.17,2 fois,missing,1,0,1
36,services,single,secondary,-253,1,0,14,4,17.88,1 fois,missing,1,0,0
44,admin.,divorced,secondary,0,0,0,14,4,26.57,1 fois,failure,1,1,0
65,retired,married,secondary,2,0,0,14,4,7.5,1 fois,missing,1,0,0
61,self-employed,divorced,tertiary,6,1,0,14,4,2.22,2 fois,missing,1,0,0
41,housemaid,married,primary,0,0,0,14,4,2.8,1 fois,missing,1,0,0
24,management,married,,448,0,0,14,4,5.4,1 fois,missing,1,0,0
77,retired,divorced,tertiary,4659,0,0,14,4,2.68,1 fois,missing,1,0,0
62,housemaid,married,tertiary,1528,0,0,14,4,8.27,1 fois,missing,1,0,0
30,unemployed,married,tertiary,330,0,0,14,4,1.85,1 fois,missing,1,0,0
29,admin.,single,secondary,731,0,0,14,4,1.78,3-6 fois,missing,1,0,0
29,unemployed,single,secondary,25,0,0,14,4,3.45,2 fois,missing,1,0,0
65,management,married,secondary,587,0,0,15,4,3.72,2 fois,missing,1,0,0
43,services,married,primary,2557,1,0,15,4,2.75,2 fois,failure,1,1,0
70,retired,divorced,primary,275,0,0,15,4,1.37,1 fois,missing,1,0,0
32,services,married,secondary,1129,1,0,15,4,15.05,2 fois,failure,1,1,0
46,technician,married,secondary,2149,1,0,15,4,4.7,2 fois,missing,1,0,0
33,admin.,married,secondary,855,0,0,15,4,1.83,1 fois,missing,1,0,0
57,services,married,primary,491,1,0,15,4,20.28,3-6 fois,missing,1,0,0
62,blue-collar,married,secondary,180,0,0,15,4,6.48,2 fois,missing,1,0,0
32,services,single,secondary,133,0,0,15,4,2.85,1 fois,missing,1,0,0
39,blue-collar,single,secondary,649,1,0,15,4,11.13,1 fois,missing,1,0,0
76,housemaid,divorced,primary,1411,0,0,15,4,2.83,3-6 fois,missing,1,0,0
36,admin.,single,secondary,11174,1,0,15,4,15.88,1 fois,missing,1,0,0
27,technician,single,secondary,439,1,0,15,4,17.3,2 fois,missing,1,0,0
38,management,single,tertiary,6158,1,0,15,4,2.32,3-6 fois,failure,1,1,0
56,blue-collar,married,primary,3498,0,0,15,4,4.4,2 fois,missing,1,0,0
51,unemployed,married,tertiary,1801,0,0,16,4,13.97,3-6 fois,missing,1,0,0
39,management,married,tertiary,937,0,0,16,4,2.4,3-6 fois,missing,1,0,0
35,management,divorced,tertiary,26,0,0,16,4,1.3,2 fois,missing,1,0,0
32,blue-collar,married,secondary,-53,1,0,16,4,10.8,1 fois,missing,1,1,0
51,housemaid,married,,2337,1,0,16,4,4.18,2 fois,missing,1,1,0
37,technician,married,secondary,1762,0,0,16,4,5.57,2 fois,missing,1,0,0
52,entrepreneur,single,tertiary,3469,1,0,16,4,9.72,1 fois,success,1,1,0
35,technician,married,secondary,545,1,0,16,4,26.32,1 fois,failure,1,1,0
47,admin.,married,secondary,3480,0,0,16,4,7.38,1 fois,missing,1,0,0
31,technician,married,secondary,183,0,0,16,4,8.25,1 fois,missing,1,0,0
49,services,married,secondary,2416,1,0,16,4,22.77,1 fois,missing,1,0,0
30,management,single,tertiary,424,0,0,16,4,4.97,3-6 fois,missing,1,0,0
35,blue-collar,single,secondary,0,1,0,16,4,19.57,1 fois,missing,1,1,0
44,management,married,primary,294,0,0,16,4,2.75,3-6 fois,missing,1,0,0
42,blue-collar,married,secondary,1598,1,1,16,4,24.38,2 fois,missing,1,0,1
29,management,single,tertiary,268,0,0,16,4,11.12,1 fois,missing,1,0,0
42,technician,divorced,secondary,214,0,0,16,4,2.12,1 fois,missing,1,0,0
43,management,married,tertiary,240,1,0,16,4,7.55,1 fois,missing,1,0,0
36,technician,single,secondary,2511,1,0,16,4,11.67,3-6 fois,missing,1,0,0
36,technician,married,tertiary,4596,1,0,16,4,15.02,2 fois,missing,1,0,0
32,services,married,secondary,1273,1,0,16,4,22.75,2 fois,failure,1,1,0
54,technician,married,secondary,3994,0,1,16,4,4.98,2 fois,missing,1,0,0
50,management,married,tertiary,469,0,0,16,4,2.68,1 fois,missing,1,0,0
32,technician,single,tertiary,932,1,0,16,4,15.73,1 fois,failure,1,1,0
28,student,single,tertiary,844,0,0,16,4,9.18,2 fois,missing,1,0,0
40,services,divorced,primary,471,1,0,16,4,19.27,1 fois,failure,1,1,0
34,admin.,single,secondary,63,1,0,17,4,11.3,1 fois,missing,1,0,0
52,retired,divorced,primary,-779,1,1,17,4,11.82,1 fois,missing,1,0,1
35,blue-collar,married,secondary,293,1,0,17,4,16.95,1 fois,missing,1,1,0
32,management,divorced,tertiary,294,1,0,17,4,18.25,1 fois,success,1,1,0
60,management,married,tertiary,13546,0,0,17,4,7.53,3-6 fois,missing,1,0,0
34,blue-collar,married,primary,329,1,0,17,4,15.87,1 fois,failure,1,1,0
30,admin.,single,secondary,69,1,0,17,4,16.62,1 fois,missing,1,0,0
39,self-employed,married,tertiary,-3058,1,1,17,4,14.7,3-6 fois,missing,1,0,1
40,services,single,secondary,224,1,0,17,4,14.58,2 fois,missing,1,0,0
38,management,married,tertiary,165,1,0,17,4,8.77,1 fois,missing,1,1,0
35,management,single,tertiary,397,1,0,17,4,9.9,1 fois,missing,1,0,0
37,blue-collar,married,primary,3154,1,0,17,4,6.73,1 fois,failure,1,1,0
29,technician,married,secondary,1180,1,0,17,4,6.12,3-6 fois,failure,1,1,0
36,technician,single,secondary,-487,1,0,17,4,18.0,1 fois,missing,1,0,0
34,management,married,secondary,879,1,0,17,4,11.87,1 fois,failure,1,1,0
33,technician,married,secondary,806,0,0,17,4,1.8,1 fois,missing,1,0,0
29,technician,single,secondary,674,0,0,17,4,2.83,3-6 fois,missing,1,0,0
33,management,married,tertiary,0,1,0,17,4,6.3,1 fois,missing,1,0,0
41,self-employed,married,secondary,323,1,0,17,4,15.82,2 fois,missing,1,1,0
74,retired,married,secondary,921,0,0,17,4,6.57,2 fois,missing,1,0,0
53,technician,married,secondary,5303,1,0,17,4,5.33,3-6 fois,success,1,1,0
38,admin.,married,secondary,0,1,1,17,4,9.12,2 fois,missing,1,0,1
41,technician,married,secondary,4004,0,0,17,4,5.23,2 fois,missing,1,0,0
52,technician,married,secondary,386,0,0,20,4,7.3,1 fois,missing,1,0,0
40,technician,married,primary,284,1,0,20,4,22.2,2 fois,missing,1,0,0
32,entrepreneur,married,secondary,-242,1,0,20,4,20.03,3-6 fois,missing,1,0,0
28,technician,married,secondary,1086,1,0,20,4,18.53,3-6 fois,missing,1,0,0
28,management,single,secondary,2840,0,0,20,4,3.78,3-6 fois,missing,1,0,0
35,management,married,tertiary,43,1,0,20,4,14.33,1 fois,missing,1,0,0
46,management,married,primary,3229,1,0,20,4,25.83,1 fois,missing,1,0,0
50,,married,primary,341,1,1,20,4,11.17,3-6 fois,success,1,1,1
44,blue-collar,single,secondary,0,0,0,20,4,2.22,1 fois,missing,1,0,0
29,blue-collar,divorced,secondary,-19,1,0,20,4,11.87,3-6 fois,missing,1,0,0
61,retired,married,secondary,243,0,0,20,4,3.23,1 fois,missing,1,0,0
70,retired,married,secondary,2575,0,0,20,4,3.6,2 fois,missing,1,0,0
44,blue-collar,married,secondary,105,1,0,20,4,9.77,1 fois,missing,1,0,0
59,management,married,tertiary,0,1,1,20,4,6.53,1 fois,missing,1,0,1
45,blue-collar,married,primary,-443,1,1,20,4,11.52,1 fois,missing,1,0,1
39,technician,married,tertiary,1524,0,0,20,4,9.45,1 fois,missing,1,0,0
36,blue-collar,married,primary,1925,1,0,20,4,15.07,2 fois,missing,1,0,0
78,retired,married,primary,240,0,0,20,4,5.42,1 fois,missing,1,0,0
28,technician,single,tertiary,387,1,0,20,4,3.42,1 fois,failure,1,1,0
50,self-employed,divorced,tertiary,13,1,0,20,4,1.27,1 fois,missing,1,0,0
73,retired,divorced,tertiary,3203,0,0,20,4,2.47,1 fois,missing,1,0,0
34,management,married,tertiary,606,0,0,20,4,1.62,1 fois,missing,1,0,0
28,student,single,secondary,0,0,0,20,4,3.08,1 fois,missing,1,0,0
42,admin.,divorced,secondary,527,0,1,20,4,1.87,1 fois,missing,1,0,0
54,unemployed,divorced,secondary,309,0,0,20,4,4.02,1 fois,missing,1,0,0
27,blue-collar,married,secondary,4333,0,0,20,4,2.72,1 fois,missing,1,0,0
73,retired,married,primary,253,0,0,20,4,5.75,1 fois,missing,1,0,0
33,management,single,tertiary,6807,0,0,20,4,2.72,1 fois,missing,1,0,0
51,entrepreneur,married,tertiary,83,0,0,20,4,4.45,2 fois,missing,1,0,0
32,management,single,tertiary,819,1,0,20,4,1.9,2 fois,missing,1,0,0
33,technician,married,secondary,1968,1,0,20,4,30.28,3-6 fois,missing,1,0,0
26,services,single,secondary,136,0,0,20,4,2.0,1 fois,missing,1,0,0
32,technician,single,secondary,1995,1,0,20,4,2.02,1 fois,missing,1,0,0
41,blue-collar,divorced,primary,285,1,0,20,4,21.2,2 fois,missing,1,0,0
39,blue-collar,married,,621,1,0,20,4,22.22,3-6 fois,missing,1,0,0
24,student,single,secondary,597,1,0,20,4,15.72,3-6 fois,missing,1,0,0
37,blue-collar,divorced,secondary,0,1,0,21,4,2.43,3-6 fois,missing,1,0,0
35,management,single,tertiary,1750,1,0,21,4,5.55,3-6 fois,missing,1,0,0
26,student,single,tertiary,10086,0,0,21,4,1.83,2 fois,missing,1,0,0
29,technician,single,secondary,3466,0,0,21,4,4.57,1 fois,missing,1,0,0
63,retired,married,,2193,0,0,21,4,22.47,3-6 fois,missing,1,0,0
95,retired,divorced,primary,2282,0,0,21,4,3.45,> 6 fois,missing,1,0,0
65,retired,married,tertiary,1973,0,0,21,4,6.6,3-6 fois,missing,1,0,0
59,technician,married,secondary,10925,0,0,21,4,1.67,1 fois,missing,1,0,0
35,management,single,tertiary,704,0,0,21,4,2.73,1 fois,missing,1,0,0
74,retired,married,secondary,9480,0,0,21,4,3.52,1 fois,missing,1,0,0
56,unemployed,married,primary,3391,0,0,21,4,4.05,1 fois,missing,1,0,0
26,student,single,tertiary,1134,0,0,21,4,7.73,3-6 fois,missing,1,0,0
30,blue-collar,single,,6281,0,0,21,4,2.48,2 fois,missing,1,0,0
29,self-employed,married,secondary,123,0,1,21,4,2.63,2 fois,success,1,1,0
78,retired,married,primary,8556,0,0,21,4,2.28,2 fois,missing,1,0,0
45,,divorced,,0,0,0,21,4,4.63,3-6 fois,missing,1,0,0
29,blue-collar,single,secondary,2,1,1,21,4,6.32,3-6 fois,missing,1,0,1
39,admin.,married,tertiary,1108,0,0,21,4,3.4,1 fois,missing,1,0,0
45,management,married,tertiary,212,0,0,21,4,1.08,2 fois,missing,1,0,0
45,technician,married,tertiary,5110,0,0,22,4,5.68,2 fois,missing,1,0,0
36,student,single,secondary,17,0,0,22,4,10.35,1 fois,missing,1,0,0
41,,single,,942,0,0,22,4,3.65,1 fois,missing,1,0,0
38,technician,married,secondary,0,1,0,22,4,5.25,1 fois,missing,1,0,0
33,admin.,married,tertiary,882,0,0,22,4,1.73,1 fois,failure,1,1,0
30,services,married,tertiary,81,0,0,22,4,2.42,1 fois,missing,1,0,0
65,retired,married,primary,276,0,0,22,4,3.82,1 fois,missing,1,0,0
75,retired,married,tertiary,2991,0,0,22,4,4.0,1 fois,missing,1,0,0
65,management,divorced,tertiary,90,1,0,22,4,6.93,1 fois,missing,1,0,0
53,management,married,tertiary,3754,0,0,22,4,5.12,1 fois,failure,1,1,0
40,management,married,primary,395,1,0,22,4,3.87,3-6 fois,missing,1,0,0
31,admin.,single,tertiary,676,1,0,22,4,2.07,2 fois,missing,1,1,0
25,student,single,secondary,8,0,0,22,4,1.78,2 fois,missing,1,0,0
37,technician,married,secondary,0,1,0,22,4,21.47,3-6 fois,missing,1,0,0
32,management,single,tertiary,2069,0,0,22,4,9.08,1 fois,missing,1,0,0
45,management,married,tertiary,506,0,0,23,4,3.82,2 fois,missing,1,0,0
35,management,married,tertiary,8,0,0,23,4,1.55,3-6 fois,missing,1,0,0
74,retired,married,primary,670,0,0,23,4,4.43,3-6 fois,missing,1,0,0
37,management,married,tertiary,0,1,0,23,4,4.03,3-6 fois,failure,1,1,0
59,blue-collar,married,primary,1939,0,0,23,4,2.87,1 fois,missing,1,0,0
76,management,married,,1780,1,0,23,4,6.88,3-6 fois,missing,1,0,0
25,blue-collar,single,secondary,0,0,0,23,4,2.72,1 fois,missing,1,0,0
27,services,single,secondary,955,0,0,23,4,3.43,1 fois,missing,1,0,0
39,admin.,married,secondary,732,0,0,23,4,8.7,3-6 fois,missing,1,0,0
24,services,single,,2022,0,0,23,4,2.65,3-6 fois,missing,1,0,0
28,blue-collar,single,tertiary,4099,0,0,23,4,1.93,3-6 fois,missing,1,0,0
51,management,married,tertiary,4917,0,0,23,4,1.88,1 fois,missing,1,0,0
66,retired,married,primary,2883,0,0,23,4,2.63,1 fois,missing,1,0,0
28,unemployed,single,primary,1374,0,0,23,4,3.38,3-6 fois,missing,1,0,0
30,management,single,tertiary,398,0,0,24,4,3.92,2 fois,missing,1,0,0
58,blue-collar,married,secondary,3027,1,0,24,4,2.67,1 fois,missing,1,0,0
32,management,single,tertiary,2974,1,0,24,4,3.78,1 fois,failure,1,1,0
31,technician,single,tertiary,1081,0,0,24,4,3.37,3-6 fois,failure,1,1,0
71,technician,married,tertiary,383,0,0,27,4,6.47,3-6 fois,missing,1,0,0
37,admin.,married,tertiary,3913,1,0,27,4,2.07,1 fois,missing,1,0,0
56,management,divorced,tertiary,3287,0,0,27,4,8.28,1 fois,missing,1,0,0
65,retired,married,primary,3629,0,0,27,4,2.47,1 fois,missing,1,0,0
72,self-employed,married,tertiary,132,0,0,27,4,7.4,1 fois,missing,1,0,0
51,admin.,single,secondary,726,1,0,27,4,1.48,> 6 fois,missing,1,0,0
35,blue-collar,married,secondary,149,1,0,29,4,8.45,3-6 fois,missing,1,1,0
34,blue-collar,married,secondary,640,1,0,29,4,10.6,2 fois,missing,1,0,0
29,admin.,married,secondary,7707,1,0,29,4,16.02,2 fois,failure,1,1,0
30,technician,single,tertiary,53,0,0,29,4,6.25,1 fois,missing,1,0,0
39,technician,single,secondary,15,1,0,30,4,8.5,1 fois,missing,1,0,0
45,management,married,tertiary,242,0,0,30,4,9.78,1 fois,missing,1,0,0
28,admin.,single,secondary,377,0,0,30,4,9.52,1 fois,missing,1,0,0
52,unemployed,married,secondary,94,0,0,30,4,4.07,1 fois,missing,1,0,0
59,retired,married,primary,363,0,0,30,4,6.67,1 fois,missing,1,0,0
38,services,married,secondary,1970,1,0,30,4,11.68,1 fois,success,1,1,0
47,technician,married,secondary,1167,1,0,30,4,16.13,1 fois,failure,1,1,0
52,management,married,tertiary,193,0,0,30,4,6.35,1 fois,failure,1,1,0
38,management,married,tertiary,0,1,0,30,4,9.52,1 fois,missing,1,0,0
29,student,single,secondary,78,0,0,30,4,3.98,1 fois,missing,1,0,0
36,unemployed,single,tertiary,1291,0,0,30,4,3.25,1 fois,success,1,1,0
58,retired,married,tertiary,1425,0,0,30,4,3.73,1 fois,missing,1,0,0
31,technician,married,tertiary,3382,0,0,30,4,12.32,1 fois,missing,1,0,0
59,retired,divorced,secondary,5583,1,0,30,4,12.0,1 fois,missing,1,0,0
47,blue-collar,married,secondary,1230,1,0,30,4,6.87,1 fois,success,1,1,0
36,admin.,married,secondary,96,0,0,30,4,3.47,1 fois,success,1,1,0
21,student,single,secondary,224,0,0,30,4,14.52,1 fois,missing,1,0,0
23,student,single,secondary,0,0,0,30,4,4.95,1 fois,success,1,1,0
47,blue-collar,married,secondary,1730,1,0,30,4,3.85,1 fois,missing,1,0,0
29,management,single,tertiary,697,0,0,30,4,6.08,1 fois,success,1,1,0
25,management,single,tertiary,943,0,0,30,4,8.53,1 fois,missing,1,0,0
37,technician,married,secondary,1458,0,0,30,4,4.68,1 fois,missing,1,0,0
33,admin.,married,secondary,95,1,0,30,4,5.58,1 fois,missing,1,0,0
59,technician,married,secondary,2308,0,0,30,4,13.58,1 fois,missing,1,1,0
58,management,divorced,tertiary,5701,0,0,30,4,5.9,1 fois,success,1,1,0
44,blue-collar,married,,1529,1,0,30,4,5.78,1 fois,missing,1,0,0
48,blue-collar,married,secondary,292,0,0,30,4,4.52,1 fois,success,1,1,0
